fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
11.091418217376123,0.6787359843767126,1.1667574015740043,51.224666569772076,0.196502719630478,95.1023494757921,81.15341489667473,0.9981435665543046,3.642585236809907,0.42520718293015236,12.273098354333634
11.368097634201401,0.7148989751813593,1.076856012367364,51.757658662245454,0.15070386515383283,94.9252721518584,80.22961897518921,0.9958533503536462,3.766852338024175,0.6297209878304824,12.237925808189761
10.681273163721007,0.8548711063924643,1.4320668481633227,55.32547465579481,0.09751029579115847,117.32150899215482,327.5967719724828,1.0343866715845143,2.9660082723371777,0.8464590001649306,12.954405952955579
14.13656476483878,0.940243936528756,0.263258512934548,28.52676598856412,0.4281670004018248,243.64108670843544,331.2350362668984,1.0042437612107338,3.076522383549664,1.638521138960995,12.459895609205642
11.286461774484504,0.6225509423906571,1.1671182950852925,56.33744630875089,0.14171459965937425,85.88779554864334,78.83486003996491,0.9988957336474712,3.864428913763409,0.47425323022068,12.290297540739443
5.104516064999917,1.0144215197551238,0.587224231482815,11.95207189132216,0.4813864950653835,34.08370333908463,151.88955680299802,1.0281176457778125,3.142035056353959,0.9130901348130978,9.84036302957523
14.245977982413212,0.9636932157698256,0.2955345012965707,27.063237893827004,0.37442191738894803,225.9742372514703,368.78651800497863,0.9992295162230815,2.9635384418807944,1.7035066745689764,12.202205685427263
11.420732694782034,0.6906793762333451,1.1850994036766134,54.040237690135235,0.1677494097996154,79.85199384940923,85.91103737972706,1.003122661854042,3.688916701424106,0.3274932590901817,12.983791396349005
11.306802685957235,0.5136575432104667,1.073208043476413,52.938600844372914,0.12529803006743717,89.63320640012856,126.90483075405311,0.9948538613616991,3.6312320331841685,0.560521668380326,12.476848476159384
11.183795259507079,0.70761428881361,0.9799748334721164,57.34106554841348,0.11805512820006656,108.00340884494466,59.08264312817516,1.0001252978375708,3.752395819310008,0.7330348723188592,13.82704497098446
13.966845384901983,1.0718204598996048,0.15733260608148017,27.98721856875122,0.35938617118541705,239.81371818060265,343.9797167518003,1.003499521306157,2.9818511978023428,1.6934645922115101,12.31000272514826
5.2264819843283306,0.9024956244106894,0.556642694699753,9.49489358165783,0.5028416730529568,36.86292156781684,160.29189587243485,1.0275377233506267,3.084696262631032,1.0491552824144494,9.714371520409086
11.076753995568325,0.6451275649391303,1.0908370664191689,52.21778386815116,0.16746534377645253,69.2539457648082,6.0,0.9933228586289321,3.75987302122752,0.47078396179679993,13.67124609064971
13.359819859915511,1.0138033119000638,0.2789853483517937,26.59072779813163,0.4229124899889637,245.44142943857216,347.71499604191087,1.0039726425725573,2.8939807034112186,1.7149270260149247,13.224390733588521
10.331428758093189,1.139885901635192,1.438209477532407,55.24595973011461,0.09674218006196234,114.95619255554374,345.6789139216389,1.0233332209767465,3.1702926882940483,0.8324131313300109,13.346789832155094
15.354767912543135,0.8220191601684558,0.2107387239339781,26.337548705186183,0.353932431494143,242.78853299057732,355.0766171320931,1.0073979371175203,2.865449946784529,1.722188375462211,13.63787690047327
11.745869402923526,0.2840869539760478,1.0161727077727043,52.43407164425373,0.18922844666130947,61.2956543500294,34.56343308493976,0.9974065107526849,3.67820847334127,0.4453817906341244,13.158769355444335
10.991950016616148,0.6520634742547342,1.0364417789409612,56.35328066969907,0.18188595652684755,80.40788057130669,131.10131151283812,0.9996600408165385,3.7610526707746286,0.5036602807529522,12.797976488823494
12.20247181927055,0.8567206569779952,1.0455538936959003,54.71571968858884,0.18039447181178914,97.08625406725777,80.82192166292073,0.9979068222355143,3.6817087440416087,0.5591557609536425,12.418672542928181
10.68426982553677,0.8432126149298503,0.9528311953170602,54.350803508913565,0.12262587554213161,71.10101683767587,88.99395670924943,0.9995317234809782,3.700608734620513,0.47540041111514986,12.70516194703422
13.804018918213792,0.9748485962840955,0.25904619681690266,26.526199861178483,0.4295032781555604,233.9232211355779,330.19392073214726,1.000928125310509,3.0557917663698846,1.6440351185908195,12.818807083776512
11.015442813717812,0.7115741482123661,1.1296144583065935,55.93219977328549,0.1970423339777182,86.31108977867943,82.16477181333711,0.9971201398251937,3.790477537167402,0.6726157172596053,13.45696215440865
9.51356225049032,0.8460801018746871,1.3039156904034335,52.48050325757708,0.09161553307879208,110.93732353955279,384.02287622613835,1.0253133095046707,3.115084787515712,0.8308467697306694,12.916138600469353
5.800621739019274,1.0346259108849403,0.6792291926314558,8.529099077963254,0.5230567966163778,62.255190778920294,95.46214751837888,1.0280148983526964,3.284060096513483,0.846111673097726,10.790141037234774
10.349808626276499,0.9263602995101214,1.4053831930039653,51.168692213876795,0.1291444669026378,133.69808454340665,321.2420481496686,1.0300671666608952,3.1459428529356868,0.8576608537434491,12.507069992456467
12.091587007309148,0.7067004423744855,1.2458581277164218,61.02815354656422,0.1722164011159873,90.56218810815983,120.4434844878244,0.9935741686909463,3.7937670161965644,0.5900211303407573,13.195121085063377
10.664164054584894,0.7616877138874085,0.9581543251048044,51.70980211758197,0.1417674241997875,117.8426240187828,86.6053365806466,1.0003559922131366,3.7110472543736486,0.4609376127245999,13.315546669611695
5.577913836881882,1.021599649927684,0.6519441261025798,11.55234622398317,0.5448940232282599,43.17470622681218,103.06754354879098,1.0258210239224737,3.137491432543655,1.0585852447926796,9.817912984891091
6.4318377528050155,0.993327987472809,0.605231597701297,14.036831108782728,0.506918513170241,60.58400231592621,104.62277690467356,1.025908046930381,3.0260048019411094,0.9961639428318654,9.682429398247303
11.063777488354994,0.8462468220181875,1.1979494205008874,58.98002049194756,0.13299009937172684,77.30509468521687,40.078490301313806,1.00096463641382,3.8027214574674693,0.5807278091758312,12.924363448423247
10.632432306809704,0.6200731188266565,1.5775707026184593,49.43344081784781,0.10669624525648219,98.49883730478429,360.25072836102,1.028662246416481,3.1654553081938377,0.7820456599485439,12.439384151620615
8.96052529215439,0.8134099944579879,1.3713069929339703,54.06925439414343,0.15059918987530888,116.70867305973816,345.34685791878223,1.0313646496653623,2.9692177368197705,0.8558738248572292,13.167795683703554
12.785861927590911,0.35647068009218436,1.1220341027341496,54.23055727890513,0.17754285913217452,61.07140129810034,108.37845198887092,0.9999970340137175,3.7543808097059026,0.5735477841976883,12.426960222725624
13.571221497409717,0.9077997791156466,0.14338213426183985,21.830479640879908,0.3453203946238386,244.3843815144467,389.6101134391336,1.0050456330844817,2.9647794376107663,1.5909917369064137,12.277402947978754
10.473026772705788,0.7802526092691844,1.056513744493726,51.209825524962284,0.17503419154614427,72.21613735110421,112.51762551147931,0.9991776287451865,3.726509938163095,0.4523383549403335,12.944884711897096
10.994934056085238,0.7899581172844764,1.0679186372717193,55.55118387867349,0.19499915537514792,111.33732188924803,98.5077156958352,0.9916665855946402,3.7681227995836335,0.40887386101819656,12.314684997394338
10.845558661719373,0.7360988552580345,1.4398659183919744,52.125176615279145,0.0822139025712112,92.44474637841046,384.2752726801388,1.0345992146567065,3.1800777406172775,0.8623986819631622,12.956015258317573
11.642755283814584,0.5660900044508482,1.1299210382038023,54.26478380572091,0.13107771271361368,68.68313086476962,52.211590998922446,0.9962405143942815,3.6218680261289466,0.6036918918952447,12.987731794952069
10.361465750010513,0.8382710313943944,1.3056177887449474,50.47013749850409,0.07280675329344763,91.70051291142781,379.3522909995546,1.0316331970773207,3.167673537310201,0.8999127500243235,12.328321873674579
